x,y
144.99405574,16.76992
145.00072244,22.98043
145.00738914,28.47377
145.01405584,26.85629
145.02072254,28.70266
145.02738924,21.83599
145.03405593999997,17.74651
145.04072263999998,24.00281
145.04738934,22.96518
145.05405603999998,28.32117
145.06072274,22.88888
145.06738944,25.07096
145.07405613999998,17.16666
145.08072284,21.80547
145.08738954,22.70577
145.09405624,22.37007
145.10072294,30.42695
145.10738964,29.31303
145.11405634,21.6071
145.12072304,21.65288
145.12738973999998,20.69155
145.13405644,29.19095
145.14072313,28.64162
145.14738983,28.32117
145.15405653,24.47584
145.16072322999997,22.70577
145.16738992999998,20.32533
145.17405663,20.50844
145.18072332999998,30.04547
145.18739003,30.3354
145.19405673,27.68029
145.20072342999998,23.51451
145.20739013,21.69866
145.21405683,25.97125
145.22072353,26.2154
145.22739023,29.75555
145.23405693,32.16651
145.24072363,27.26829
145.24739032999997,22.59896
145.25405702999998,21.16459
145.26072373,25.75762
145.26739042999998,31.40354
145.27405713,35.15732
145.28072383,30.62532
145.28739052999998,22.26325
145.29405723,26.10858
145.30072393,21.95807
145.30739063,26.23066
145.31405733,35.2031
145.32072403,31.72399
145.32739073,27.40562
145.33405743,19.74548
145.34072412999998,23.36192
145.34739083,26.67318
145.35405752999998,27.43614
145.36072423,32.79214
145.36739093,31.09836
145.37405762999998,24.4911
145.38072433,21.48503
145.38739103,25.10147
145.39405773,30.24384
145.40072443,30.80843
145.40739113,33.79925
145.41405783,22.85836
145.42072453,21.94281
145.42739122999998,26.32221
145.43405793,24.61318
145.44072462999998,29.0231
145.44739133,34.0434
145.45405803,30.54902
145.46072472999998,21.71392
145.46739143,20.49318
145.47405813,25.3914
145.48072482999999,26.84103
145.48739153,32.51747
145.49405823,30.57954
145.50072493,27.4514
145.50739163,20.72207
145.51405832999998,21.25614
145.52072503,27.23777
145.52739172999998,29.0231
145.53405843,31.92236
145.54072513,32.45643
145.54739182999998,25.22355
145.55405853,24.01807
145.56072523,25.43718
145.56739192999999,27.89392
145.57405863,32.36488
145.58072533,32.60902
145.58739203,28.56532
145.59405873,19.33348
145.60072542999998,26.00177
145.60739213,28.36695
145.61405882999998,28.18384
145.62072553,32.18177
145.62739223,33.02102
145.63405892999998,25.54399
145.64072563,25.74236
145.64739233,29.38932
145.65405902999998,30.12177
145.66072573,32.63954
145.66739243,37.5225
145.67405913,29.25199
145.68072583,25.6508
145.68739252999998,25.37614
145.69405923,28.33643
145.70072592999998,33.92132
145.70739263,37.38517
145.71405933,32.09021
145.72072602999998,26.91732
145.72739273,25.17777
145.73405943,30.41169
145.74072612999998,30.99154
145.74739282,33.82977
145.75405952,35.75243
145.76072621999998,30.80843
145.76739292,23.17881
145.77405962,30.3354
145.78072631999999,29.9234
145.78739302,33.67717
145.79405972,35.05051
145.80072642,34.31806
145.80739312,28.22962
145.81405981999998,25.37614
145.82072652,28.76369
145.82739321999998,32.86843
145.83405992,35.2031
145.84072662,34.3028
145.84739331999998,26.73421
145.85406002,24.18592
145.86072672,25.58977
145.86739341999998,29.83184
145.87406012,33.90606
145.88072682,32.88369
145.88739352,36.11865
145.89406022,27.16147
145.90072691999998,24.24695
145.90739362,30.70162
145.91406031999998,33.9671
145.92072702,35.41673
145.92739372,37.85821
145.93406041999998,33.95184
145.94072712,23.45347
145.94739382,25.75762
145.95406051999998,30.03021
145.96072722,32.54799
145.96739392,34.50117
145.97406062,36.80532
145.98072732,31.14414
145.98739401999998,25.17777
145.99406072,30.21332
146.00072741999998,31.40354
146.00739412,34.57747
146.01406082,42.61909
146.02072751999998,32.05969
146.02739422,23.68236
146.03406092,29.11466
146.04072761999998,30.28962
146.04739432,32.67006
146.05406102,41.93243
146.06072772,36.21021
146.06739442,28.13806
146.07406111999998,31.86132
146.08072782,28.29066
146.08739451999998,38.04132
146.09406122,39.99451
146.10072792,34.57747
146.10739461999998,37.04947
146.11406132,25.40666
146.12072802,27.10044
146.12739471999998,33.79925
146.13406142,27.40562
146.14072812,36.37806
146.14739482,38.68221
146.15406152,21.6071
146.16072821999998,26.7037
146.16739492,31.37303
146.17406161999997,32.41066
146.18072832,36.57643
146.18739502,37.04947
146.19406171999998,35.38621
146.20072842,27.51244
146.20739512,39.94873
146.21406181999998,31.63243
146.22072852,39.7351
146.22739522,43.3668
146.23406192,37.17154
146.24072862,27.72606
146.24739531999998,27.93969
146.25406202,41.6425
146.26072871999997,36.27124
146.26739541999999,41.32206
146.27406212,36.66798
146.28072881999998,28.06177
146.28739552,27.68029
146.29406222,33.67717
146.30072891999998,37.07999
146.30739562,33.20414
146.31406232,41.18472
146.32072902,28.47377
146.32739572,25.10147
146.33406241999998,31.37303
146.34072912,35.90503
146.34739581999997,35.63036
146.35406251,39.18576
146.36072921,39.01791
146.36739591,30.76266
146.37406260999998,30.21332
146.38072931,34.36384
146.38739600999997,34.59273
146.39406271,38.20917
146.40072941,41.67302
146.40739610999998,26.47481
146.41406281,30.77791
146.42072951,33.44828
146.42739620999998,34.83688
146.43406291,38.8348
146.44072961,42.19184
146.44739631,35.58458
146.45406301,24.27747
146.46072970999998,32.44117
146.46739641,33.52458
146.47406310999997,36.50013
146.48072980999999,40.31495
146.48739651,40.29969
146.49406320999998,29.0994
146.50072991,31.38828
146.50739661,35.82873
146.51406330999998,33.90606
146.52073001,40.13184
146.52739671,45.51836
146.53406341,29.0231
146.54073011,29.05362
146.54739680999998,32.59377
146.55406351,29.58769
146.56073020999997,39.04843
146.56739690999999,44.96902
146.57406361,32.68532
146.58073030999998,32.02917
146.58739701,32.41066
146.59406371,32.97525
146.60073040999998,37.2631
146.60739711,42.60384
146.61406381,41.87139
146.62073051,32.02917
146.62739721,29.0994
146.63406390999998,32.19703
146.64073061,38.78902
146.64739730999997,40.8948
146.65406400999998,44.23658
146.66073071,36.37806
146.66739740999998,30.10651
146.67406411,31.1594
146.68073081,36.63747
146.68739750999998,37.96502
146.69406421,43.21421
146.70073091,41.96295
146.70739761,33.37199
146.71406431,38.0871
146.72073101,35.09629
146.72739771,45.4268
146.73406440999997,45.41154
146.74073110999998,44.64858
146.74739781,38.27021
146.75406450999998,29.70977
146.76073121,32.50221
146.76739791,37.1105
146.77406460999998,39.99451
146.78073131,42.49702
146.78739801,43.39732
146.79406471,31.75451
146.80073141,34.31806
146.80739811,35.47777
146.81406481,37.2631
146.82073150999997,42.37495
146.82739820999998,47.54784
146.83406491,37.20206
146.84073160999998,30.70162
146.84739831,38.72799
146.85406501,38.8348
146.86073170999998,40.25391
146.86739841,39.39939
146.87406511,40.87954
146.88073181,32.56325
146.88739851,31.73925
146.89406521,35.43199
146.90073191,36.60695
146.90739861,45.25895
146.91406530999998,45.36576
146.92073201,35.05051
146.92739870999998,31.31199
146.93406541,37.53777
146.94073211,40.78799
146.94739880999998,42.97006
146.95406551,47.80724
146.9607322,39.12473
146.96739889999998,29.40458
146.9740656,35.64562
146.9807323,40.10132
146.98739899999998,38.45332
146.9940657,46.28131
147.0007324,42.03924
147.0073991,36.3628
147.0140658,35.34044
147.0207325,35.92028
147.0273992,42.14606
147.03406589999997,44.25183
147.04073259999998,46.35761
147.0473993,40.19287
147.05406599999998,34.36384
147.0607327,36.53065
147.0673994,41.06265
147.07406609999998,43.03109
147.0807328,45.07584
147.0873995,44.1145
147.0940662,35.69139
147.1007329,34.98947
147.1073996,37.32413
147.1140663,43.30576
147.120733,46.22028
147.12739969999998,49.36369
147.1340664,41.70354
147.14073309999998,33.72295
147.1473998,39.23154
147.1540665,40.83376
147.16073319999998,45.44206
147.1673999,48.21924
147.1740666,45.56413
147.18073329999999,36.16443
147.1874,34.92843
147.1940667,38.56013
147.2007334,41.12369
147.2074001,42.43599
147.21406679999998,47.85302
147.2207335,37.6751
147.22740019999998,36.91213
147.2340669,36.14917
147.2407336,40.71169
147.24740029999998,44.16028
147.254067,46.06768
147.2607337,44.29762
147.26740039999999,35.90503
147.2740671,34.3028
147.2807338,40.68117
147.2874005,42.14606
147.2940672,42.49702
147.30073389999998,48.78384
147.3074006,37.5988
147.31406729999998,30.99154
147.320734,34.73006
147.3274007,39.13999
147.33406739999998,43.10739
147.3407341,46.03717
147.3474008,43.04636
147.35406749999999,33.38725
147.3607342,34.85214
147.3674009,37.69036
147.3740676,41.97821
147.3807343,42.68013
147.38740099999998,48.12769
147.3940677,40.45228
147.40073439999998,33.38725
147.4074011,37.49199
147.4140678,40.83376
147.42073449999998,45.65569
147.4274012,47.76146
147.4340679,45.70147
147.44073459999998,34.83688
147.4474013,35.98132
147.454068,41.94769
147.4607347,43.10739
147.4674014,44.5265
147.47406809999998,50.23347
147.4807348,39.10947
147.48740149999998,31.84606
147.4940682,40.31495
147.5007349,40.39125
147.50740159999998,46.1745
147.5140683,51.28635
147.520735,43.07687
147.52740169999998,35.47777
147.5340684,37.55302
147.5407351,42.28339
147.5474018,43.73302
147.5540685,49.28739
147.56073519999998,49.4705
147.56740188999999,39.52147
147.57406859,33.52458
147.58073529,40.04028
147.58740199,45.53362
147.59406869,46.09821
147.60073538999998,54.67391
147.60740209,42.29865
147.61406878999998,33.70769
147.62073549,38.33125
147.62740219,37.72087
147.63406888999998,45.53362
147.64073559,48.75331
147.64740229,44.74013
147.65406898999998,40.87954
147.66073569,38.88058
147.66740239,38.22443
147.67406909,44.86221
147.68073579,53.97198
147.68740248999998,52.64442
147.69406919,46.64754
147.70073588999998,39.87243
147.70740259,37.53777
147.71406929,39.85717
147.72073598999998,47.66991
147.72740269,50.23347
147.73406939,50.01984
147.74073608999998,34.82162
147.74740279,32.59377
147.75406949,40.0708
147.76073619,39.35361
147.76740289,49.25687
147.77406958999998,52.30872
147.78073629,43.62621
147.78740298999998,41.04739
147.79406969,40.42176
147.80073639,40.25391
147.80740308999998,50.35554
147.81406979,47.51731
147.82073649,46.54072
147.82740318999998,44.66384
147.83406989,37.64458
147.84073659,43.00058
147.84740329,42.26813
147.85406999,48.08191
147.86073668999998,48.67702
147.86740339,46.37287
147.87407008999998,31.86132
147.88073679,29.72503
147.88740349,45.28947
147.89407018999998,44.1908
147.90073689,50.58442
147.90740359,41.67302
147.91407028999998,38.20917
147.92073699,36.91213
147.92740369,43.3668
147.93407039,46.63228
147.94073709,51.16428
147.94740378999998,53.74309
147.95407049,42.26813
147.96073718999997,35.15732
147.96740388999999,43.33628
147.97407059,41.94769
147.98073728999998,48.28028
147.98740399,51.62206
147.99407069,47.70043
148.00073738999998,36.27124
148.00740409,37.72087
148.01407079,43.07687
148.02073749,48.08191
148.02740419,50.01984
148.03407088999998,53.22428
148.04073759,44.03821
148.04740428999997,37.40043
148.05407098999999,41.12369
148.06073769,44.46547
148.06740438999998,47.68517
148.07407109,50.82857
148.08073779,51.9425
148.08740448999998,41.27628
148.09407119,39.87243
148.10073789,44.64858
148.10740459,46.73909
148.11407129,50.53865
148.12073798999998,53.28531
148.12740469,44.32813
148.13407138999997,38.62117
148.14073808999999,38.56013
148.14740479,49.01273
148.15407148999998,50.40132
148.16073819,55.17746
148.16740489,53.01065
148.17407157999997,37.01895
148.18073827999999,42.03924
148.18740498,49.97406
148.19407167999998,48.7228
148.20073838,49.43998
148.20740508,57.16116
148.21407177999998,41.84087
148.22073848,38.59065
148.22740518,47.37998
148.23407188,50.12665
148.24073858,49.62309
148.24740527999998,55.61998
148.25407198,47.10532
148.26073867999997,36.56117
148.26740537999999,41.38309
148.27407208,46.63228
148.28073877999998,49.02798
148.28740548,54.09406
148.29407218,49.18058
148.30073887999998,39.5825
148.30740558,40.87954
148.31407228,46.28131
148.32073898,44.43495
148.32740568,50.55391
148.33407237999998,52.91909
148.34073908,43.65673
148.34740577999997,38.37702
148.35407247999999,39.7351
148.36073918,43.74828
148.36740587999998,49.63836
148.37407258,50.79805
148.38073928,51.36265
148.38740597999998,39.81139
148.39407268,40.65065
148.40073938,42.32917
148.40740608,47.51731
148.41407278,50.82857
148.42073947999998,50.05035
148.42740618,48.78384
148.43407287999997,37.06473
148.44073957999998,39.76562
148.44740628,44.08398
148.45407297999998,47.8988
148.46073968,50.43184
148.46740638,53.31583
148.47407307999998,41.44413
148.48073978,37.64458
148.48740648,45.60991
148.49407318,46.76961
148.50073988,48.37183
148.50740658,56.8865
148.51407328,49.59258
148.52073997999997,39.84191
148.52740667999998,40.94057
148.53407338,44.86221
148.54074007999998,49.02798
148.54740678,53.46843
148.55407348,54.44502
148.56074017999998,44.77065
148.56740688,39.90295
148.57407358,42.98532
148.58074028,49.98932
148.58740698,53.04116
148.59407368,59.48057
148.60074038,47.22739
148.60740708,40.36073
148.61407377999998,38.69747
148.62074048,46.54072
148.62740717999998,50.66072
148.63407388,52.90383
148.64074058,56.77968
148.64740727999998,44.03821
148.65407398,38.8348
148.66074068,44.12976
148.66740738,45.18265
148.67407408,55.02487
148.68074078,53.5905
148.68740748,45.33524
148.69407418,41.10843
148.70074087999998,40.11658
148.70740758,45.88457
148.71407427999998,50.47761
148.72074098,55.10117
148.72740768,56.33717
148.73407437999998,41.44413
148.74074108,39.67406
148.74740778,41.61198
148.75407447999999,47.09006
148.76074118,49.76043
148.76740788,54.42976
148.77407458,52.44606
148.78074127,38.0108
148.78740797,40.34547
148.79407467,45.59465
148.80074137,48.32606
148.80740807,53.39213
148.81407477,58.47346
148.82074147,42.06976
148.82740816999998,38.45332
148.83407487,45.22843
148.84074156999998,50.78279
148.84740827,53.13272
148.85407497,54.76546
148.86074166999998,46.9985
148.86740837,39.27732
148.87407507,41.91717
148.88074177,45.86932
148.88740847,51.02694
148.89407517,54.03302
148.90074187,53.60576
148.90740857,45.31998
148.91407526999998,39.64354
148.92074197,45.97613
148.92740866999998,50.23347
148.93407537,52.03405
148.94074207,57.16116
148.94740876999998,50.56916
148.95407547,41.39835
148.96074217,44.41969
148.96740886999999,49.68413
148.97407557,51.80516
148.98074227,56.73391
148.98740897,55.14695
148.99407567,45.91509
149.00074236999998,38.78902
149.00740907,49.1348
149.01407576999998,51.59154
149.02074247,55.58946
149.02740917,59.6942
149.03407586999998,49.82146
149.04074257,40.25391
149.04740927,45.71672
149.05407596999999,48.50917
149.06074267,54.8265
149.06740937,59.54161
149.07407607,55.58946
149.08074277,43.71776
149.08740946999998,43.4431
149.09407617,51.74413
149.10074286999998,51.83569
149.10740957,55.25376
149.11407627,56.10828
149.12074296999998,54.04828
149.12740967,42.63435
149.13407637,47.63939
149.14074306999998,49.85198
149.14740977,53.5142
149.15407647,59.14487
149.16074317,53.19376
149.16740987,43.21421
149.17407656999998,42.68013
149.18074327,49.91302
149.18740996999998,53.13272
149.19407667,53.9262
149.20074337,57.11539
149.20741006999998,47.44102
149.21407677,41.24576
149.22074347,46.00665
149.22741016999998,47.95984
149.23407687,55.17746
149.24074357,58.9465
149.24741027,52.23243
149.25407697,42.0545
149.26074366999998,44.23658
149.26741037,47.54784
149.27407706999998,50.92013
149.28074377,56.30664
149.28741047,63.72264
149.29407716999998,44.16028
149.30074387,39.42991
149.30741057,44.05347
149.31407726999998,47.4105
149.32074397,53.89569
149.32741067,58.67183
149.33407737,53.86517
149.34074407,44.72487
149.34741076999998,45.79302
149.35407747,49.66887
149.36074416999998,55.5742
149.36741087,57.43583
149.37407757,58.56502
149.38074426999998,46.52546
149.38741095999998,42.39021
149.39407766,42.51228
149.40074435999998,54.68917
149.40741106,54.30769
149.41407776,57.31376
149.42074445999998,61.25064
149.42741116,39.62828
149.43407786,46.1745
149.44074455999998,54.67391
149.44741126,53.57524
149.45407796,64.05834
149.46074466,59.78576
149.46741136,42.43599
149.47407805999998,45.64043
149.48074476,43.7025
149.48741145999998,54.7502
149.49407816,57.7105
149.50074486,56.30664
149.50741155999998,50.87435
149.51407826,45.82354
149.52074496,41.88665
149.52741165999998,49.5468
149.53407836,55.36057
149.54074506,58.13776
149.54741176,56.19983
149.55407846,43.71776
149.56074515999998,45.88457
149.56741186,51.22532
149.57407855999998,60.42664
149.58074526,55.14695
149.58741196,61.17435
149.59407865999998,55.92516
149.60074536,45.77776
149.60741206,50.64546
149.61407875999998,53.45317
149.62074546,66.46931
149.62741216,61.66264
149.63407886,54.36872
149.64074556,44.2671
149.64741225999998,48.00561
149.65407896,50.34028
149.66074565999998,58.01568
149.66741236,60.33509
149.67407906,56.55079
149.68074575999998,50.76754
149.68741246,44.43495
149.69407916,49.16532
149.70074585999998,52.7665
149.70741256,60.35035
149.71407926,61.4185
149.72074596,51.10324
149.72741266,42.86324
149.73407935999998,46.95272
149.74074606,51.82042
149.74741275999997,55.94042
149.75407945999999,56.50502
149.76074616,59.09909
149.76741285999998,45.57939
149.77407956,45.56413
149.78074626,51.57627
149.78741295999998,54.96383
149.79407966,57.2985
149.80074636,64.30249
149.80741306,51.51524
149.81407976,40.31495
149.82074645999998,49.51628
149.82741316,53.28531
149.83407985999997,56.48976
149.84074655999999,63.96679
149.84741326,53.9262
149.85407995999998,45.41154
149.86074666,44.58754
149.86741336,50.98117
149.87408005999998,57.17642
149.88074676,59.29746
149.88741346,59.98413
149.89408016,47.62413
149.90074686,42.19184
149.90741355999998,48.95169
149.91408026,53.78887
149.92074695999997,51.77465
149.92741365999998,62.18146
149.93408036,52.03405
149.94074705999998,39.67406
149.94741376,47.04428
149.95408046,54.12457
149.96074715999998,56.10828
149.96741386,60.33509
149.97408056,58.15302
149.98074726,50.30976
149.98741396,45.31998
149.99408065,51.02694
150.00074734999998,54.91806
150.00741405,61.54057
150.01408075,63.3259
150.02074745,53.40739
150.02741415,44.81643
150.03408084999998,48.84487
150.03408084999998,46.86117
150.04074755,46.5865
150.04741424999997,51.69835
150.05408094999999,60.25879
150.06074765,61.72368
150.06741434999998,61.66264
150.07408105,50.47761
150.08074774999997,46.11346
150.08741444999998,52.06457
150.09408114999997,55.02487
150.10074784999998,59.84679
150.10741455,65.43168
150.11408124999997,53.74309
150.12074794999998,45.67095
150.12741465,46.84591
150.13408134999997,51.25583
150.14074804999998,58.10724
150.14741475,66.39301
150.15408144999998,61.0065
150.16074815,50.30976
150.16741484999997,48.92117
150.17408154999998,49.5468
150.18074824999997,55.54368
150.18741494999998,59.67894
150.19408165,63.17331
150.20074834999997,54.96383
150.20741504999998,43.85509
150.21408175,48.67702
150.22074844999997,54.9028
150.22741514999998,60.8539
150.23408185,61.58635
150.24074854999998,61.81524
150.24741525,47.53257
150.25408194999997,47.19687
150.26074864999998,53.5142
150.26741534999996,59.0228
150.27408204999998,60.15198
150.28074875,66.89657
150.28741544999997,53.54472
150.29408214999998,46.76961
150.30074885,48.95169
150.30741554999997,56.59657
150.31408224999998,59.2822
150.32074895,67.62901
150.32741564999998,60.96072
150.33408235,44.43495
150.34074905,50.95065
150.34741574999998,54.9028
150.35408244999996,53.19376
150.36074914999998,65.32487
150.36741585,63.11227
150.37408254999997,48.57021
150.38074924999998,51.14902
150.38741595,54.17035
150.39408264999997,56.33717
150.40074934999998,62.94442
150.40741605,69.87212
150.41408274999998,58.1988
150.42074945,44.1908
150.42741615,55.20798
150.43408284999998,55.36057
150.44074955,58.29035
150.44741624999997,61.3422
150.45408295,62.48664
150.46074964999997,48.63124
150.46741634999998,43.13791
150.47408305,56.13879
150.48074974999997,60.57924
150.48741644999998,58.80917
150.49408315,68.65138
150.50074984999998,54.91806
150.50741655,42.8785
150.51408325,57.6342
150.52074994999998,56.41346
150.52741665,58.1225
150.53408334999997,68.92605
150.54075004999999,59.40428
150.54741674999997,49.15006
150.55408344999998,43.47361
150.56075015,54.87228
150.56741684999997,60.47242
150.57408353999998,67.20175
150.58075024,63.63109
150.58741693999997,43.12265
150.59408363999998,51.40842
150.60075034,47.19687
150.60741703999997,52.23243
150.61408373999998,52.09509
150.62075044,62.36457
150.62741713999998,61.29642
150.63408384,43.18369
150.64075054,45.31998
150.64741723999998,55.89465
150.65408394,58.36665
150.66075063999997,63.38694
150.66741734,61.47953
150.67408403999997,50.75228
150.68075073999998,45.06058
150.68741744,53.34635
150.69408413999997,57.55791
150.70075083999998,60.99124
150.70741754,64.89761
150.71408423999998,56.59657
150.72075094,45.57939
150.72741764,52.99539
150.73408433999998,53.57524
150.74075104,59.34324
150.74741773999997,68.48353
150.75408443999999,58.4582
150.76075113999997,45.71672
150.76741783999998,50.99643
150.77408454,57.45109
150.78075123999997,58.10724
150.78741793999998,63.28012
150.79408464,61.12857
150.80075133999998,52.18665
150.80741804,51.72887
150.81408474,52.23243
150.82075143999998,59.6942
150.82741814,62.45613
150.83408483999997,63.20383
150.84075153999999,56.94753
150.84741823999997,43.96191
150.85408493999998,49.36369
150.86075164,54.29243
150.86741833999997,63.21909
150.87408503999998,69.39909
150.88075174,60.79287
150.88741843999998,51.39317
150.89408514,50.87435
150.90075184,53.57524
150.90741853999998,57.2985
150.91408524,65.76738
150.92075193999997,63.90576
150.92741863999998,51.71361
150.93408533999997,52.52235
150.94075203999998,53.37687
150.94741874,58.35139
150.95408543999997,66.88131
150.96075213999998,65.88946
150.96741884,56.35242
150.97408553999998,48.89065
150.98075224,50.99643
150.98741894,52.79702
150.99408563999998,61.84576
151.00075234,64.28723
151.00741903999997,60.8539
151.01408573999998,49.79095
151.02075243999997,50.3708
151.02741913999998,51.49998
151.03408584,57.45109
151.04075253999997,61.11331
151.04741923999998,64.31775
151.05408594,54.73494
151.06075263999998,46.11346
151.06741934,50.90487
151.07408604,54.94857
151.08075273999998,60.77761
151.08741944,62.30353
151.09408613999997,55.45213
151.10075283999998,47.30369
151.10741953999997,46.52546
151.11408623999998,54.06354
151.12075294,56.99331
151.12741963999997,57.23746
151.13408633999998,64.72975
151.14075304,50.49287
151.14741973999998,48.47865
151.15408644,50.40132
151.16075314,56.50502
151.16741983999998,61.03701
151.17408654,66.6219
151.18075323,55.75731
151.18741992999998,42.57332
151.19408663,48.26502
151.20075333,52.47657
151.20742002999998,60.77761
151.21408673,64.13464
151.22075342999997,63.21909
151.22742012999998,52.41553
151.23408682999997,46.44917
151.24075352999998,51.62206
151.24742023,61.7542
151.25408692999997,62.36457
151.26075362999998,63.50901
151.26742033,56.4745
151.27408702999998,46.73909
151.28075373,52.50709
151.28742043,56.26087
151.29408712999998,60.15198
151.30075383,64.62294
151.30742052999997,62.76131
151.31408722999998,46.81539
151.32075392999997,45.07584
151.32742062999998,54.18561
151.33408733,58.16827
151.34075402999997,63.50901
151.34742072999998,64.16516
151.35408743,52.50709
151.36075412999998,46.26606
151.36742083,49.63836
151.37408753,55.20798
151.38075422999998,61.2659
151.38742093,60.1062
151.39408762999997,60.31983
151.40075432999998,47.8988
151.40742102999997,48.92117
151.41408772999998,53.48368
151.42075443,59.03806
151.42742112999997,62.77657
151.43408782999998,63.69213
151.44075453,51.42368
151.44742122999997,45.64043
151.45408793,51.63731
151.46075463,58.01568
151.46742132999998,59.78576
151.47408803,63.72264
151.48075472999997,56.9628
151.48742142999998,46.23554
151.49408812999997,48.2345
151.50075482999998,52.09509
151.50742153,60.54872
151.51408822999997,63.02072
151.52075492999998,62.33405
151.52742163,50.46235
151.53408832999997,45.93035
151.54075502999999,52.91909
151.54742173,57.54264
151.55408842999998,62.94442
151.56075513,66.2099
151.56742182999997,53.01065
151.57408852999998,45.21317
151.58075522999997,48.9822
151.58742192999998,53.19376
151.59408863,64.92812
151.60075532999997,64.30249
151.60742202999998,58.91598
151.61408873,47.86828
151.62075542999997,49.79095
151.62742212999999,51.10324
151.63408883,59.08383
151.64075552999998,66.53034
151.64742223,62.59346
151.65408892999997,55.48264
151.66075562999998,49.39421
151.66742232999997,50.49287
151.67408902999998,57.10013
151.68075573,62.97494
151.68742242999997,67.23227
151.69408912999998,61.08279
151.70075583,51.01168
151.70742252999997,49.9588
151.71408922999998,55.33005
151.72075593,59.98413
151.72742262999998,66.05731
151.73408933,69.93316
151.74075602999997,55.55894
151.74742272999998,47.57835
151.75408942999996,51.39317
151.76075612999998,55.60472
151.76742283,62.8376
151.77408952999997,65.4622
151.78075622999998,60.13672
151.78742291999998,49.25687
151.79408961999997,51.34739
151.80075631999998,57.06961
151.80742302,58.91598
151.81408971999997,64.83657
151.82075641999998,63.35643
151.82742312,52.3545
151.83408981999997,45.91509
151.84075651999999,52.88857
151.84742322,58.0462
151.85408991999998,62.66976
151.86075662,65.67583
151.86742331999997,60.06042
151.87409001999998,42.52754
151.88075671999997,50.72176
151.88742341999998,55.33005
151.89409012,59.6942
151.90075681999997,65.88946
151.90742351999998,62.79183
151.91409022,46.35761
151.92075691999997,44.55702
151.92742361999998,54.39924
151.93409032,56.38294
151.94075701999998,63.26487
151.94742372,64.25671
151.95409041999997,55.60472
151.96075711999998,45.93035
151.96742381999996,53.62102
151.97409051999998,54.03302
151.98075722,57.78679
151.98742391999997,66.53034
151.99409061999998,55.31479
152.00075732,45.64043
152.00742401999997,49.76043
152.01409071999998,54.65865
152.02075742,58.96176
152.02742411999998,65.4622
152.03409082,65.4622
152.04075752,53.11746
152.04742421999998,48.9822
152.05409091999996,49.21109
152.06075761999998,50.72176
152.06742432,63.44798
152.07409101999997,64.50086
152.08075771999998,53.89569
152.08742442,48.78384
152.09409111999997,48.44813
152.10075781999998,56.33717
152.10742452,60.56398
152.11409121999998,64.0736
152.12075792,66.46931
152.12742462,49.21109
152.13409131999998,44.23658
152.14075801999996,53.9262
152.14742471999998,53.69732
152.15409142,61.61687
152.16075811999997,64.91286
152.16742481999998,50.66072
152.17409152,39.97925
152.18075821999997,51.62206
152.18742491999998,49.50102
152.19409162,58.16827
152.20075831999998,60.3656
152.20742502,62.28827
152.21409172,49.0585
152.22075841999998,45.59465
152.22742512,49.02798
152.23409181999997,59.12961
152.24075851999999,71.29124
152.24742521999997,60.09094
152.25409191999998,60.42664
152.26075862,51.01168
152.26742531999997,57.00857
152.27409201999998,56.12354
152.28075872,58.1225
152.28742541999998,69.9179
152.29409212,59.66368
152.30075882,46.2508
152.30742551999998,49.0585
152.31409222,49.71465
152.32075891999997,61.54057
152.32742561999999,62.07464
152.33409231999997,62.34931
152.34075901999998,53.91095
152.34742572,47.54784
152.35409241999997,54.55183
152.36075911999998,56.10828
152.36742582,61.89153
152.37409251999998,66.24042
152.38075922,50.78279
152.38742592,46.5102
152.39409260999997,53.05643
152.40075930999998,56.36768
152.40742601,59.86205
152.41409270999998,66.42353
152.42075941,53.78887
152.42742611,43.85509
152.43409280999998,50.95065
152.44075951,50.64546
152.44742620999997,56.8102
152.45409290999999,63.3259
152.46075960999997,61.60161
152.46742630999998,46.35761
152.47409301,48.02087
152.48075970999997,49.08902
152.48742640999998,56.8865
152.49409311,61.66264
152.50075980999998,61.99835
152.50742651,48.82961
152.51409321,47.45628
152.52075990999998,51.83569
152.52742661,51.9425
152.53409330999997,58.24457
152.54076000999999,61.90679
152.54742670999997,57.39005
152.55409340999998,47.09006
152.56076011,46.86117
152.56742680999997,47.53257
152.57409350999998,56.0625
152.58076021,63.57005
152.58742690999998,62.70028
152.59409361,52.33924
152.60076031,44.37391
152.60742700999998,50.34028
152.61409371,55.72679
152.62076040999997,60.79287
152.62742710999999,66.39301
152.63409380999997,57.54264
152.64076050999998,46.35761
152.64742721,47.63939
152.65409390999997,52.41553
152.66076060999998,57.75628
152.66742731,60.4419
152.67409400999998,63.20383
152.68076071,53.14798
152.68742741,46.73909
152.69409410999998,51.72887
152.70076081,58.85494
152.70742750999997,59.2822
152.71409420999998,63.49376
152.72076090999997,55.11643
152.72742760999998,46.83065
152.73409431,50.61494
152.74076100999997,57.6342
152.74742770999998,62.56294
152.75409441,63.95153
152.76076110999998,62.04412
152.76742781,48.44813
152.77409451,47.18161
152.78076120999998,57.03909
152.78742791,56.53553
152.79409460999997,64.28723
152.80076130999998,66.2099
152.80742800999997,52.00354
152.81409470999998,46.15924
152.82076141,51.25583
152.82742810999997,54.47554
152.83409480999998,59.84679
152.84076151,64.76027
152.84742820999998,58.3819
152.85409491,46.54072
